date,time,profile_name,tutorial_entered_at,play_entered_at,play_ended_at,total_game_time_s,score_a,score_b,a_joint1_distance_rad,a_joint2_distance_rad,a_joint3_distance_rad,a_joint4_distance_rad,a_joint5_distance_rad,a_joint6_distance_rad,b_joint1_distance_rad,b_joint2_distance_rad,b_joint3_distance_rad,b_joint4_distance_rad,b_joint5_distance_rad,b_joint6_distance_rad
2026-07-12,11-24-50,two_teams,2026-07-12T11:24:50.307754+08:00,2026-07-12T11:25:21.686454+08:00,2026-07-12T11:30:21.759793+08:00,331.452,146,6,14.921834,7.216593,4.098494,13.884172,3.745519,5.826194,9.146398,4.579376,7.202959,16.425745,8.279247,10.534226
2026-07-12,11-34-29,two_teams,2026-07-12T11:34:29.962350+08:00,2026-07-12T11:35:26.857903+08:00,2026-07-12T11:39:39.415680+08:00,309.453,18,10,7.183182,3.883372,4.284635,8.300148,10.027013,15.378669,4.823904,5.884397,8.533628,5.403569,7.148964,7.782206
2026-07-12,11-40-40,two_teams,2026-07-12T11:40:40.141396+08:00,2026-07-12T11:40:43.881467+08:00,2026-07-12T11:45:44.077115+08:00,303.936,91,67,10.092678,6.999050,12.952795,12.274047,10.152572,10.571724,6.637666,8.774629,7.554311,8.687123,11.601734,18.514575
2026-07-12,11-47-06,two_teams,2026-07-12T11:47:06.716757+08:00,2026-07-12T11:47:34.944190+08:00,2026-07-12T11:52:35.088053+08:00,328.371,126,105,9.136263,7.615220,10.620465,32.271470,9.838433,4.655872,10.703663,10.912212,11.649148,22.762273,14.788298,6.255243
2026-07-12,11-54-08,two_teams,2026-07-12T11:54:08.254599+08:00,2026-07-12T11:55:00.650837+08:00,2026-07-12T12:00:00.799394+08:00,352.545,108,4,4.256503,6.533047,2.865055,9.494156,5.678144,6.049982,4.982949,5.212602,13.347178,4.027638,3.660765,3.928554
2026-07-12,12-03-31,two_teams,2026-07-12T12:03:31.485482+08:00,2026-07-12T12:05:01.511205+08:00,2026-07-12T12:09:53.095201+08:00,381.610,59,0,7.016642,12.126132,17.708711,21.870158,4.728813,3.696822,6.749831,6.358344,3.997944,2.773169,11.437123,16.965639
2026-07-12,12-11-55,two_teams,2026-07-12T12:11:55.351910+08:00,2026-07-12T12:12:00.009831+08:00,2026-07-12T12:21:54.177158+08:00,598.825,92,0,8.694434,9.580170,21.534811,21.748782,3.975827,3.747647,8.359361,4.098536,5.377357,9.124547,12.013506,4.453014
2026-07-12,12-23-39,two_teams,2026-07-12T12:23:39.928643+08:00,2026-07-12T12:25:09.935966+08:00,2026-07-12T12:30:10.015747+08:00,390.087,49,50,4.316373,6.624000,10.655822,6.963054,10.751125,18.158555,6.718496,6.673384,3.592082,5.682818,5.971034,7.933940
2026-07-12,12-31-17,two_teams,2026-07-12T12:31:17.096230+08:00,2026-07-12T12:31:19.338631+08:00,2026-07-12T12:36:19.415767+08:00,302.320,115,72,10.036341,6.208072,9.368212,6.286647,12.001126,14.154609,8.094224,9.369236,6.616481,16.746346,11.978023,10.148723
2026-07-12,12-37-16,two_teams,2026-07-12T12:37:16.368485+08:00,2026-07-12T12:38:46.378706+08:00,2026-07-12T12:43:46.552523+08:00,390.184,50,114,11.114160,22.658340,17.197777,6.894658,12.713053,12.155893,10.241730,8.338253,6.787494,8.560685,7.871336,10.997921
2026-07-12,12-44-50,two_teams,2026-07-12T12:44:50.421603+08:00,2026-07-12T12:46:20.447230+08:00,2026-07-12T12:51:20.544086+08:00,390.122,98,71,4.486969,7.251883,6.556150,17.033535,3.691852,3.787434,5.493668,7.858265,4.391354,11.168445,10.103105,17.898430
2026-07-12,12-52-22,two_teams,2026-07-12T12:52:22.576063+08:00,2026-07-12T12:53:20.354151+08:00,2026-07-12T12:58:20.439325+08:00,357.863,98,31,6.621938,12.008041,10.526667,7.381480,14.900670,18.933739,5.687278,8.589879,6.666087,9.132135,10.220245,24.806782
2026-07-12,12-59-55,two_teams,2026-07-12T12:59:55.677777+08:00,2026-07-12T13:00:49.904770+08:00,2026-07-12T13:05:49.989434+08:00,354.312,67,357,9.928239,12.378145,15.987696,16.081114,18.608272,35.100183,5.794437,9.930327,13.288015,43.337531,8.250622,16.322165
2026-07-12,13-06-54,two_teams,2026-07-12T13:06:54.302059+08:00,2026-07-12T13:08:24.311763+08:00,2026-07-12T13:12:43.244106+08:00,348.942,12,40,4.090451,6.500626,3.184566,4.059217,6.629360,8.389056,5.994675,4.554194,3.569372,9.500345,7.782934,6.179755
2026-07-12,13-54-09,two_teams,2026-07-12T13:54:09.958063+08:00,2026-07-12T13:54:10.308096+08:00,2026-07-12T13:54:10.608098+08:00,0.650,0,0,0.001003,0.008455,0.008956,0.011835,0.012369,0.012237,0.000750,0.007516,0.007517,0.010169,0.010826,0.010559
2026-07-12,13-55-20,two_teams,2026-07-12T13:55:20.503356+08:00,2026-07-12T13:55:22.437268+08:00,2026-07-12T13:57:58.199420+08:00,157.696,5,11,0.185057,0.177174,0.176926,0.252722,0.207712,0.160990,0.171599,0.165986,0.155744,0.161152,0.199445,0.125633
2026-07-12,14-00-19,two_teams,2026-07-12T14:00:19.595381+08:00,2026-07-12T14:00:26.362696+08:00,2026-07-12T14:00:31.645400+08:00,12.050,0,0,0.008584,0.006005,0.006365,0.007164,0.006081,0.006216,0.012734,0.013760,0.013011,0.016021,0.015157,0.011072
2026-07-12,14-41-36,two_teams,2026-07-12T14:41:36.258479+08:00,2026-07-12T14:41:42.659401+08:00,2026-07-12T14:41:48.591331+08:00,12.333,0,0,0.018291,0.182577,0.245360,0.162156,0.118801,0.168363,0.011591,0.014022,0.019520,0.012688,0.027555,0.016447
2026-07-12,14-43-18,two_teams,2026-07-12T14:43:18.025933+08:00,2026-07-12T14:44:48.041768+08:00,2026-07-12T14:49:57.440953+08:00,399.415,21,0,10.362885,16.277219,12.505365,9.200645,9.907193,45.614624,6.779085,15.097077,13.249150,9.180201,10.476869,24.987957
2026-07-12,14-50-54,two_teams,2026-07-12T14:50:54.453131+08:00,2026-07-12T14:52:24.462468+08:00,2026-07-12T14:57:24.624049+08:00,390.171,14,30,6.040577,7.035138,16.298659,22.864780,17.871670,14.987741,8.686107,9.272115,6.274085,7.704760,21.895454,23.480337
2026-07-12,14-58-25,two_teams,2026-07-12T14:58:25.557223+08:00,2026-07-12T14:59:55.567014+08:00,2026-07-12T15:04:55.706779+08:00,390.150,14,116,6.249207,8.645253,12.322822,32.752571,26.140205,27.333633,10.933418,10.366673,15.144340,38.870266,9.580547,8.361461
2026-07-12,15-05-52,two_teams,2026-07-12T15:05:52.798191+08:00,2026-07-12T15:07:22.806947+08:00,2026-07-12T15:12:22.941279+08:00,390.143,16,142,4.317713,6.329692,13.067927,37.087259,22.325093,5.827236,6.500325,7.666876,9.428115,14.796249,10.269159,15.395662
2026-07-12,15-13-20,two_teams,2026-07-12T15:13:20.678618+08:00,2026-07-12T15:14:50.703498+08:00,2026-07-12T15:19:50.792918+08:00,390.114,33,105,7.968893,8.918339,15.256726,33.702065,13.254788,32.394481,8.131865,8.094981,8.151181,10.357401,11.716259,13.221545
2026-07-12,15-20-51,two_teams,2026-07-12T15:20:51.948252+08:00,2026-07-12T15:22:21.958418+08:00,2026-07-12T15:27:22.034471+08:00,390.086,14,45,6.932513,6.947023,9.503504,22.780549,9.902353,32.061906,4.899311,7.587837,5.369709,8.271886,35.483792,40.179477
2026-07-12,15-28-14,two_teams,2026-07-12T15:28:14.495904+08:00,2026-07-12T15:29:44.518215+08:00,2026-07-12T15:34:44.678498+08:00,390.183,88,149,14.387485,9.769170,8.925361,31.735613,43.788642,18.337634,9.931672,13.697038,9.274159,19.131900,29.864143,27.283810
2026-07-12,15-35-53,two_teams,2026-07-12T15:35:53.066280+08:00,2026-07-12T15:37:23.075234+08:00,2026-07-12T15:42:23.154963+08:00,390.089,24,86,11.085657,6.758045,3.265219,6.076493,9.123050,13.621401,12.001405,12.844872,14.340569,20.026149,18.099431,15.888872
2026-07-12,15-43-30,two_teams,2026-07-12T15:43:30.801277+08:00,2026-07-12T15:45:00.825819+08:00,2026-07-12T15:50:00.904108+08:00,390.103,20,0,13.753446,6.424434,5.989845,12.184846,12.073582,30.232579,13.611331,5.104303,25.720587,12.892586,24.481742,15.921709
2026-07-12,15-50-58,two_teams,2026-07-12T15:50:58.760245+08:00,2026-07-12T15:52:28.786302+08:00,2026-07-12T15:59:18.429770+08:00,499.670,49,75,14.903292,16.578781,12.881050,16.078280,19.356144,26.833883,9.103607,10.234202,12.456244,38.279776,27.668804,34.437776
2026-07-12,16-00-26,two_teams,2026-07-12T16:00:26.197403+08:00,2026-07-12T16:00:57.821797+08:00,2026-07-12T16:02:44.025012+08:00,137.828,18,0,1.328136,6.084529,1.138617,2.845253,3.360783,2.810044,4.333660,2.426704,1.117287,2.948423,4.828190,4.976627
2026-07-13,15-55-10,two_teams,2026-07-13T15:55:10.780097+08:00,2026-07-13T15:55:22.080283+08:00,2026-07-13T16:00:22.212015+08:00,311.432,0,0,0.373333,0.276643,0.270426,0.302632,0.284577,0.213102,1.279972,1.288231,0.989659,16.335579,18.678977,13.679012
2026-07-13,17-42-26,two_teams_slower1,2026-07-13T17:42:26.883839+08:00,2026-07-13T17:42:30.484869+08:00,2026-07-13T17:47:30.667178+08:00,303.783,379,10,2.974609,19.291260,22.601863,53.502409,4.507171,3.396486,0.362561,0.315572,0.448518,0.308901,0.368877,0.240899
2026-07-13,17-49-32,two_teams_slower1,2026-07-13T17:49:32.831123+08:00,2026-07-13T17:49:35.490949+08:00,2026-07-13T17:54:35.648098+08:00,302.817,0,0,0.394390,0.275942,0.270566,0.300348,0.299097,0.221676,2.232945,1.428798,0.992646,2.214679,4.498714,8.156174
2026-07-13,19-06-28,two_teams_slower1,2026-07-13T19:06:28.351817+08:00,2026-07-13T19:06:30.285181+08:00,2026-07-13T19:09:37.357306+08:00,189.005,0,0,1.202114,3.020838,4.676809,3.762253,4.720779,4.530192,3.097804,5.158807,7.103477,8.880437,6.463996,5.166036
2026-07-14,10-48-15,two_teams_slower1,2026-07-14T10:48:15.401500+08:00,2026-07-14T10:48:25.434742+08:00,2026-07-14T10:48:26.626850+08:00,11.225,0,0,0.013208,0.013358,0.051643,0.013595,0.014858,0.008883,0.012751,0.019953,0.088567,0.015348,0.032658,0.025851
2026-07-14,11-12-36,two_teams_slower1,2026-07-14T11:12:36.844953+08:00,2026-07-14T11:14:06.843538+08:00,2026-07-14T11:19:06.878708+08:00,390.034,0,0,0.510356,0.381659,0.447940,0.409766,0.390025,0.291575,0.411212,0.438816,0.645451,0.431727,0.502313,0.329321
2026-07-14,11-19-58,two_teams_slower1,2026-07-14T11:19:58.001572+08:00,2026-07-14T11:21:28.021966+08:00,2026-07-14T11:26:28.115234+08:00,390.114,0,0,0.484287,0.367944,0.361629,0.396593,0.389183,0.322445,1.960212,1.491491,2.115492,1.942191,3.772577,3.697675
2026-07-14,11-35-44,two_teams_slower1,2026-07-14T11:35:44.395703+08:00,2026-07-14T11:37:14.430868+08:00,2026-07-14T11:42:14.558511+08:00,390.163,4,0,8.248367,6.250346,10.965394,12.430517,4.993571,3.744294,6.527857,2.935538,4.322034,2.321250,3.671051,3.934340
2026-07-14,11-43-24,two_teams_slower1,2026-07-14T11:43:24.319171+08:00,2026-07-14T11:44:54.330489+08:00,2026-07-14T11:49:54.427378+08:00,390.108,7,5,7.998535,3.005807,5.434473,9.038393,8.508448,11.179592,5.123817,10.864685,11.537774,24.954194,5.777866,4.810973
2026-07-14,12-01-06,two_teams_slower1,2026-07-14T12:01:06.000814+08:00,2026-07-14T12:01:07.060264+08:00,2026-07-14T12:01:28.808674+08:00,22.808,0,0,0.028565,0.024093,0.062647,0.023034,0.027087,0.017809,0.655306,0.035094,0.142647,0.032063,0.037327,0.018558
2026-07-14,12-11-16,two_teams_slower1,2026-07-14T12:11:16.430402+08:00,2026-07-14T12:12:46.430988+08:00,2026-07-14T12:17:46.560746+08:00,390.130,0,0,1.952655,1.402191,1.009360,2.727404,3.882647,3.463037,1.371451,0.461333,0.432758,0.416695,0.506279,0.329528
2026-07-14,12-18-40,two_teams_slower1,2026-07-14T12:18:40.893891+08:00,2026-07-14T12:20:10.909779+08:00,2026-07-14T12:25:11.084728+08:00,390.191,0,0,6.811907,6.565143,6.416930,4.878985,7.753342,14.133054,7.796850,8.053575,4.068433,6.801561,5.342091,8.763325
2026-07-14,12-26-07,two_teams_slower1,2026-07-14T12:26:07.315888+08:00,2026-07-14T12:27:37.328325+08:00,2026-07-14T12:32:37.437304+08:00,390.121,5,0,9.571003,5.924744,6.078383,7.584575,11.454861,9.381301,11.631476,9.712674,6.699292,18.573688,11.420390,16.647012
2026-07-14,12-33-33,two_teams_slower1,2026-07-14T12:33:33.106270+08:00,2026-07-14T12:35:03.117341+08:00,2026-07-14T12:40:03.221343+08:00,390.115,64,13,2.962149,8.475538,11.336378,7.154075,11.541348,12.818202,4.991248,14.512785,15.817554,24.790209,6.379865,12.779513
2026-07-14,12-44-21,two_teams_slower1,2026-07-14T12:44:21.744273+08:00,2026-07-14T12:45:02.921511+08:00,2026-07-14T12:50:03.060150+08:00,341.316,53,200,12.380735,8.779649,12.654273,13.608074,11.687271,14.154320,8.418041,10.342500,9.855149,15.964808,14.026412,11.873639
2026-07-14,12-51-09,two_teams_slower1,2026-07-14T12:51:09.912684+08:00,2026-07-14T12:52:39.920432+08:00,2026-07-14T12:57:40.045878+08:00,390.133,5,0,13.856415,4.241042,2.055911,2.812927,3.819542,16.187630,8.088351,3.204728,3.070414,4.170163,9.845149,14.624199
2026-07-14,12-58-38,two_teams_slower1,2026-07-14T12:58:38.568903+08:00,2026-07-14T13:00:08.578916+08:00,2026-07-14T13:05:08.680451+08:00,390.112,49,0,9.471556,9.355865,8.341849,14.036251,12.561825,7.535616,9.008504,3.465637,7.712308,3.576085,8.972283,6.535572
2026-07-14,13-06-13,two_teams_slower1,2026-07-14T13:06:13.037257+08:00,2026-07-14T13:07:43.063565+08:00,2026-07-14T13:12:43.163829+08:00,390.127,61,0,12.832627,2.628386,2.264883,4.454470,9.033733,11.443307,1.600056,0.466704,0.412451,0.426735,0.486775,0.314630
2026-07-14,13-13-41,two_teams_slower1,2026-07-14T13:13:41.207304+08:00,2026-07-14T13:15:11.233873+08:00,2026-07-14T13:20:11.307917+08:00,390.101,38,0,11.592791,5.947670,4.653957,8.293870,11.068520,4.998382,7.218006,5.372546,7.723750,10.760497,10.029512,21.197280
2026-07-14,13-21-09,two_teams_slower1,2026-07-14T13:21:09.576054+08:00,2026-07-14T13:22:39.600095+08:00,2026-07-14T13:27:39.723323+08:00,390.147,28,0,11.933426,9.162176,7.862613,19.904075,8.872174,7.742636,5.100725,5.898143,12.798700,33.835527,21.639918,23.562306
2026-07-14,13-28-40,two_teams_slower1,2026-07-14T13:28:40.510690+08:00,2026-07-14T13:30:10.520137+08:00,2026-07-14T13:35:10.591339+08:00,390.081,50,54,5.131711,6.004836,10.390205,6.941241,20.594637,8.113194,13.980460,10.604384,7.534414,14.816045,12.920511,23.940012
2026-07-14,13-37-45,two_teams_slower1,2026-07-14T13:37:45.006442+08:00,2026-07-14T13:39:15.032084+08:00,2026-07-14T13:44:15.132473+08:00,390.126,4,0,2.847123,2.304348,1.229276,1.965319,3.573378,5.933142,0.398970,0.425310,0.423699,0.413477,0.505834,0.323529
2026-07-14,13-45-17,two_teams_slower1,2026-07-14T13:45:17.113905+08:00,2026-07-14T13:46:47.123685+08:00,2026-07-14T13:51:47.255558+08:00,390.142,11,0,10.279870,6.126664,11.896927,13.677728,21.791550,8.594846,3.085728,2.815707,2.037436,3.433699,4.578815,4.953493
2026-07-14,13-52-46,two_teams_slower1,2026-07-14T13:52:46.601970+08:00,2026-07-14T13:54:16.612421+08:00,2026-07-14T13:59:16.770693+08:00,390.169,157,31,5.210165,7.537768,7.789209,11.467933,17.898873,32.844986,7.993348,6.912611,8.579709,14.513810,7.552620,17.652491
2026-07-14,14-01-56,two_teams_slower1,2026-07-14T14:01:56.266850+08:00,2026-07-14T14:03:26.275162+08:00,2026-07-14T14:08:26.389495+08:00,390.123,0,0,5.574493,6.655197,3.129733,6.754884,8.492693,12.623634,11.911732,0.624930,0.532665,0.464874,0.543000,0.318405
2026-07-14,14-10-02,two_teams_slower1,2026-07-14T14:10:02.699522+08:00,2026-07-14T14:11:32.710470+08:00,2026-07-14T14:16:32.802742+08:00,390.103,29,0,3.231391,4.543533,11.844218,6.690480,4.400258,3.783991,1.315505,1.328080,0.996033,0.528688,0.499547,0.328138
2026-07-14,14-17-37,two_teams_slower1,2026-07-14T14:17:37.088840+08:00,2026-07-14T14:19:07.097145+08:00,2026-07-14T14:24:07.171857+08:00,390.083,0,51,2.570612,1.357766,0.975797,1.915048,3.741213,0.294253,4.571816,8.266825,11.264426,12.092169,8.869520,11.391197
2026-07-14,14-25-27,two_teams_slower1,2026-07-14T14:25:27.409737+08:00,2026-07-14T14:25:30.203501+08:00,2026-07-14T14:25:31.835247+08:00,4.426,0,0,0.005754,0.005028,0.004340,0.017061,0.014831,0.003149,0.004260,0.005310,0.004955,0.005730,0.006051,0.004214
2026-07-14,14-26-13,two_teams_slower1,2026-07-14T14:26:13.820918+08:00,2026-07-14T14:26:55.422386+08:00,2026-07-14T14:31:55.505297+08:00,341.684,68,7,10.042033,5.337176,7.263498,14.231013,25.148865,25.646744,8.846934,7.844365,7.992133,10.399691,26.884574,27.551747
2026-07-14,14-33-03,two_teams_slower1,2026-07-14T14:33:03.933544+08:00,2026-07-14T14:34:33.943957+08:00,2026-07-14T14:39:34.022460+08:00,390.089,20,0,6.549765,8.573762,13.551030,22.199973,33.452059,30.929391,8.587240,8.950142,12.775992,4.411186,10.736804,20.384266
2026-07-14,14-40-38,two_teams_slower1,2026-07-14T14:40:38.781608+08:00,2026-07-14T14:42:08.806643+08:00,2026-07-14T14:47:08.942630+08:00,390.161,18,54,11.270752,6.338129,6.034505,16.557552,13.973417,18.494230,11.287103,6.613217,8.993646,7.556288,10.165760,11.550348
2026-07-14,14-48-11,two_teams_slower1,2026-07-14T14:48:11.054492+08:00,2026-07-14T14:49:41.079647+08:00,2026-07-14T15:05:28.562249+08:00,1037.508,17,62,12.480866,2.507521,4.279085,3.995298,4.972197,4.045772,7.106248,4.003872,5.494275,7.482497,6.363684,7.782094
2026-07-14,15-06-25,two_teams_slower1,2026-07-14T15:06:25.275006+08:00,2026-07-14T15:07:55.301607+08:00,2026-07-14T15:12:55.402782+08:00,390.128,41,126,5.540686,3.754854,1.925416,6.888493,4.816787,8.832361,4.490885,8.353058,7.451647,13.807294,5.961360,10.203438
2026-07-14,15-13-55,two_teams_slower1,2026-07-14T15:13:55.173944+08:00,2026-07-14T15:15:25.185112+08:00,2026-07-14T15:20:25.264541+08:00,390.091,22,66,14.016994,5.978916,5.846478,9.878236,5.243355,11.027207,15.722862,4.950628,5.774005,8.521088,6.328068,8.102640
2026-07-14,15-21-24,two_teams_slower1,2026-07-14T15:21:24.431261+08:00,2026-07-14T15:22:54.457208+08:00,2026-07-14T15:27:54.594707+08:00,390.163,73,64,3.618242,11.754788,12.978128,26.950451,7.997439,9.856067,6.954491,7.116205,20.326888,17.164348,12.443627,7.883758
2026-07-14,15-28-58,two_teams_slower1,2026-07-14T15:28:58.531335+08:00,2026-07-14T15:30:28.557261+08:00,2026-07-14T15:35:28.759051+08:00,390.228,40,108,9.873281,8.445840,10.086593,17.807404,9.818879,11.742205,4.238790,9.941857,10.208597,13.895633,17.483794,30.834321
2026-07-14,15-36-29,two_teams_slower1,2026-07-14T15:36:29.615697+08:00,2026-07-14T15:37:59.622359+08:00,2026-07-14T15:44:56.706271+08:00,507.091,41,85,6.888100,7.302881,4.805382,8.846231,4.265994,8.266099,7.364734,8.100089,11.157315,25.619194,21.783382,33.822701
2026-07-14,15-46-04,two_teams_slower1,2026-07-14T15:46:04.947593+08:00,2026-07-14T15:47:34.955980+08:00,2026-07-14T15:52:35.113595+08:00,390.166,0,0,11.650212,17.295812,22.164538,14.946803,9.868813,22.556503,6.138781,6.974968,19.915517,10.205033,22.547613,25.468215
2026-07-14,15-53-36,two_teams_slower1,2026-07-14T15:53:36.517675+08:00,2026-07-14T15:55:06.542329+08:00,2026-07-14T16:02:00.017133+08:00,503.499,157,96,15.760559,9.277591,11.389957,7.930421,6.760584,11.549277,10.235977,6.827416,6.410576,14.054419,16.277019,13.513778
2026-07-14,16-03-11,two_teams_slower1,2026-07-14T16:03:11.884972+08:00,2026-07-14T16:04:41.909941+08:00,2026-07-14T16:09:42.078363+08:00,390.193,35,205,13.670936,8.060085,7.974283,32.492589,13.160913,8.669799,6.153659,10.519138,10.084603,17.779541,17.801006,28.249619
2026-07-14,16-11-02,two_teams_slower1,2026-07-14T16:11:02.184124+08:00,2026-07-14T16:12:32.209307+08:00,2026-07-14T16:17:32.320814+08:00,390.137,0,0,3.032804,1.599885,1.199388,0.449084,0.403493,0.293388,2.447666,0.477537,0.447846,0.434038,0.524055,0.331178
2026-07-14,16-18-33,two_teams_slower1,2026-07-14T16:18:33.243736+08:00,2026-07-14T16:20:03.272928+08:00,2026-07-14T16:25:03.444282+08:00,390.201,8,20,7.862644,3.768834,3.878064,7.622643,9.176746,12.684883,7.175703,3.568847,4.753834,6.074694,12.330650,18.504833
2026-07-14,16-26-19,two_teams_slower1,2026-07-14T16:26:19.542116+08:00,2026-07-14T16:27:49.568746+08:00,2026-07-14T16:32:49.690815+08:00,390.149,67,0,8.918670,8.798477,11.695694,18.523024,15.196128,18.588417,3.791719,7.670003,13.280812,17.114275,12.660528,23.162257
2026-07-14,16-33-57,two_teams_slower1,2026-07-14T16:33:57.353478+08:00,2026-07-14T16:35:22.678343+08:00,2026-07-14T16:40:22.812275+08:00,385.459,33,18,14.582287,14.580154,14.797037,12.183989,16.727130,10.374821,11.370949,6.684867,14.404281,15.509174,6.207789,16.379768
2026-07-14,16-41-26,two_teams_slower1,2026-07-14T16:41:26.051932+08:00,2026-07-14T16:42:56.077253+08:00,2026-07-14T16:47:56.218324+08:00,390.166,120,244,16.163870,14.264971,20.267869,25.482642,29.077061,12.077965,8.582760,8.410712,15.136141,29.499668,4.973313,4.232706
2026-07-14,16-53-11,two_teams_slower1,2026-07-14T16:53:11.959532+08:00,2026-07-14T16:54:41.967324+08:00,2026-07-14T16:59:42.128866+08:00,390.169,9,6,10.707449,12.508771,9.592631,11.825656,10.290983,9.359770,14.364217,4.584358,1.443255,2.122509,5.533560,5.403706
2026-07-14,17-00-42,two_teams_slower1,2026-07-14T17:00:42.700448+08:00,2026-07-14T17:02:02.325943+08:00,2026-07-14T17:07:02.478302+08:00,379.778,23,128,4.787981,2.571824,14.989403,15.245506,10.048573,15.992319,7.178514,10.125169,8.819343,9.786975,4.558979,17.086990
2026-07-14,17-15-25,two_teams_slower1,2026-07-14T17:15:25.400280+08:00,2026-07-14T17:16:14.994566+08:00,2026-07-14T17:21:15.075295+08:00,349.675,0,0,4.312482,4.170698,4.363900,1.954574,3.541498,3.415889,2.890061,5.941916,4.746612,9.326236,7.878898,14.486211
2026-07-14,17-22-13,two_teams_slower1,2026-07-14T17:22:13.993346+08:00,2026-07-14T17:22:42.352225+08:00,2026-07-14T17:27:42.526970+08:00,328.534,47,136,5.010625,5.501364,6.578880,7.774553,12.834213,14.605724,5.065233,7.885230,6.641319,18.028095,6.646052,3.710898
2026-07-14,17-28-47,two_teams_slower1,2026-07-14T17:28:47.814416+08:00,2026-07-14T17:29:35.275735+08:00,2026-07-14T17:34:35.354575+08:00,347.540,51,4,15.792762,13.542557,4.270464,13.319514,8.366937,6.126899,3.516495,10.878240,11.143510,9.449168,16.677364,34.002199
2026-07-14,17-35-40,two_teams_slower1,2026-07-14T17:35:40.808406+08:00,2026-07-14T17:35:47.768314+08:00,2026-07-14T17:40:47.873500+08:00,307.065,76,78,8.549232,12.390611,8.671499,6.087398,11.134183,9.425099,5.644898,6.450678,5.564072,3.988820,4.867294,4.404737
2026-07-14,17-41-48,two_teams_slower1,2026-07-14T17:41:48.164419+08:00,2026-07-14T17:43:18.175487+08:00,2026-07-14T17:51:56.422570+08:00,608.258,68,0,4.653243,11.166706,5.325704,10.739699,10.012746,11.552450,9.212506,6.763230,3.964085,9.126730,10.449861,6.597512
2026-07-14,17-53-00,two_teams_slower1,2026-07-14T17:53:00.189771+08:00,2026-07-14T17:53:01.299194+08:00,2026-07-14T17:58:01.372687+08:00,301.183,91,71,8.042421,6.357428,5.481168,3.639436,5.293072,20.911390,9.711263,16.570006,11.345256,23.906055,3.693945,3.738633
2026-07-14,17-58-59,two_teams_slower1,2026-07-14T17:58:59.795725+08:00,2026-07-14T17:59:05.870795+08:00,2026-07-14T18:04:05.953677+08:00,306.158,118,13,13.427181,15.556490,8.565429,12.356666,6.361137,15.516793,3.347751,9.034472,10.524538,5.646404,24.069973,28.111573
2026-07-14,18-09-45,two_teams_slower1,2026-07-14T18:09:45.660233+08:00,2026-07-14T18:11:15.684081+08:00,2026-07-14T18:16:15.758588+08:00,390.098,14,31,13.886115,6.672614,6.035837,3.174611,5.661156,11.540025,7.415415,4.435351,7.025153,8.000346,12.160671,17.556988
2026-07-14,18-18-55,two_teams_slower1,2026-07-14T18:18:55.731358+08:00,2026-07-14T18:20:25.740204+08:00,2026-07-14T18:25:25.856812+08:00,390.125,33,0,8.984705,4.021207,4.440663,12.586331,8.603522,5.399379,3.763995,4.663429,3.170712,14.065643,20.315316,8.918116
2026-07-14,18-26-40,two_teams_slower1,2026-07-14T18:26:40.433843+08:00,2026-07-14T18:28:10.458659+08:00,2026-07-14T18:33:10.552385+08:00,390.119,112,63,8.760005,12.619116,12.541088,21.127214,8.654767,5.511426,3.005746,3.938950,3.971632,6.560665,6.159689,8.288074
2026-07-14,18-34-08,two_teams_slower1,2026-07-14T18:34:08.002568+08:00,2026-07-14T18:34:50.497715+08:00,2026-07-14T18:39:50.585429+08:00,342.583,36,93,15.339391,7.278727,5.055765,9.601436,8.314881,8.219213,4.856953,6.237456,13.917349,18.075547,16.727816,25.225971
2026-07-14,18-42-39,two_teams_slower1,2026-07-14T18:42:39.144582+08:00,2026-07-14T18:42:40.854862+08:00,2026-07-14T18:47:40.986071+08:00,301.841,35,0,18.134102,20.937492,13.206038,8.264522,11.801140,17.424698,1.441322,1.413943,0.988626,0.360006,0.385396,0.237381
2026-07-14,18-48-35,two_teams_slower1,2026-07-14T18:48:35.054838+08:00,2026-07-14T18:48:38.898101+08:00,2026-07-14T18:50:44.865794+08:00,129.811,81,16,6.348207,1.689440,0.852723,1.709095,3.726721,4.137794,2.643945,2.441817,3.610722,2.776736,4.120877,4.519106
2026-07-15,11-05-51,two_teams_slower1,2026-07-15T11:05:51.235609+08:00,2026-07-15T11:07:21.234681+08:00,2026-07-15T11:12:21.400605+08:00,390.165,0,4,0.493250,0.554377,0.467298,0.401746,3.318986,1.320865,0.971098,0.630034,0.582185,2.902520,3.546752,0.308240
2026-07-15,11-13-54,two_teams_slower1,2026-07-15T11:13:54.214280+08:00,2026-07-15T11:15:24.249650+08:00,2026-07-15T11:20:24.410341+08:00,390.196,128,6,2.919913,3.212115,5.841769,18.292857,9.568248,6.978374,0.377879,0.406515,0.398116,0.389907,0.475546,0.307464
2026-07-15,11-21-29,two_teams_slower1,2026-07-15T11:21:29.608613+08:00,2026-07-15T11:22:59.619544+08:00,2026-07-15T11:27:59.744480+08:00,390.136,83,0,6.479013,10.166731,4.290359,26.938769,11.056286,12.096696,1.290308,1.625833,4.827450,0.540356,0.476914,0.303640
